id,gameId,offense,offenseConference,defense,defenseConference,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,elapsed,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore,season
40152025120,401520251,Florida,SEC,Charlotte,American Athletic,20,True,4,60,40,"{'minutes': 4, 'seconds': 11}",4,94,6,"{'minutes': 2, 'seconds': 28}","{'minutes': 1, 'seconds': 43}",5,34,FG,True,19,7,22,7,2023
40152025121,401520251,Charlotte,American Athletic,Florida,SEC,21,False,4,75,75,"{'minutes': 2, 'seconds': 28}",4,35,35,"{'minutes': 0, 'seconds': 54}","{'minutes': 1, 'seconds': 34}",7,40,DOWNS,False,7,22,7,22,2023
40152025122,401520251,Florida,SEC,Charlotte,American Athletic,22,False,4,35,65,"{'minutes': 0, 'seconds': 54}",4,33,67,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 54}",2,-2,END OF GAME,True,22,7,22,7,2023
4015202821,401520282,Florida,SEC,Kentucky,SEC,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,78,78,"{'minutes': 12, 'seconds': 15}","{'minutes': 2, 'seconds': 45}",4,-3,PUNT,False,0,0,0,0,2023
4015202822,401520282,Kentucky,SEC,Florida,SEC,2,True,1,12,88,"{'minutes': 12, 'seconds': 15}",1,93,7,"{'minutes': 7, 'seconds': 13}","{'minutes': 5, 'seconds': 2}",12,81,FG,True,0,0,3,0,2023
4015202823,401520282,Florida,SEC,Kentucky,SEC,3,False,1,75,75,"{'minutes': 7, 'seconds': 13}",1,70,70,"{'minutes': 6, 'seconds': 17}","{'minutes': 0, 'seconds': 56}",3,5,INT,False,0,3,0,3,2023
4015202824,401520282,Kentucky,SEC,Florida,SEC,4,True,1,85,15,"{'minutes': 6, 'seconds': 17}",1,100,0,"{'minutes': 5, 'seconds': 37}","{'minutes': 0, 'seconds': 40}",2,15,TD,True,3,0,10,0,2023
4015202825,401520282,Florida,SEC,Kentucky,SEC,5,False,1,75,75,"{'minutes': 5, 'seconds': 37}",1,47,47,"{'minutes': 0, 'seconds': 57}","{'minutes': 4, 'seconds': 40}",9,28,PUNT,False,0,10,0,10,2023
4015202826,401520282,Kentucky,SEC,Florida,SEC,6,True,1,10,90,"{'minutes': 0, 'seconds': 57}",1,100,0,"{'minutes': 0, 'seconds': 22}","{'minutes': 0, 'seconds': 35}",4,90,TD,True,10,0,16,0,2023
4015202827,401520282,Florida,SEC,Kentucky,SEC,7,False,1,75,75,"{'minutes': 0, 'seconds': 22}",2,61,61,"{'minutes': 12, 'seconds': 50}","{'minutes': 2, 'seconds': 32}",4,14,PUNT,False,0,16,0,16,2023
4015202828,401520282,Kentucky,SEC,Florida,SEC,8,True,2,20,80,"{'minutes': 12, 'seconds': 50}",2,100,0,"{'minutes': 8, 'seconds': 54}","{'minutes': 3, 'seconds': 56}",7,80,TD,True,16,0,23,0,2023
4015202829,401520282,Florida,SEC,Kentucky,SEC,9,False,2,75,75,"{'minutes': 8, 'seconds': 54}",2,60,60,"{'minutes': 5, 'seconds': 1}","{'minutes': 3, 'seconds': 53}",6,15,PUNT,False,0,23,0,23,2023
40152028210,401520282,Kentucky,SEC,Florida,SEC,10,False,2,20,80,"{'minutes': 5, 'seconds': 1}",2,35,65,"{'minutes': 2, 'seconds': 49}","{'minutes': 2, 'seconds': 12}",5,15,PUNT,True,23,0,23,0,2023
40152028211,401520282,Florida,SEC,Kentucky,SEC,11,True,2,75,75,"{'minutes': 2, 'seconds': 49}",2,0,0,"{'minutes': 0, 'seconds': 34}","{'minutes': 2, 'seconds': 15}",6,75,TD,False,0,23,7,23,2023
40152028212,401520282,Kentucky,SEC,Florida,SEC,12,False,2,35,65,"{'minutes': 0, 'seconds': 34}",2,35,65,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 34}",1,0,END OF HALF,True,23,7,23,7,2023
40152028213,401520282,Kentucky,SEC,Florida,SEC,13,True,3,32,68,"{'minutes': 15, 'seconds': 0}",3,100,0,"{'minutes': 10, 'seconds': 54}","{'minutes': 4, 'seconds': 6}",8,68,TD,True,23,7,30,7,2023
40152028214,401520282,Florida,SEC,Kentucky,SEC,14,True,3,75,75,"{'minutes': 10, 'seconds': 54}",3,0,0,"{'minutes': 7, 'seconds': 17}","{'minutes': 3, 'seconds': 37}",7,75,TD,False,7,30,14,30,2023
40152028215,401520282,Kentucky,SEC,Florida,SEC,15,False,3,25,75,"{'minutes': 7, 'seconds': 17}",3,38,62,"{'minutes': 4, 'seconds': 49}","{'minutes': 2, 'seconds': 28}",4,13,PUNT,True,30,14,30,14,2023
40152028216,401520282,Florida,SEC,Kentucky,SEC,16,False,3,80,80,"{'minutes': 4, 'seconds': 49}",3,76,76,"{'minutes': 2, 'seconds': 41}","{'minutes': 2, 'seconds': 8}",3,4,PUNT,False,14,30,14,30,2023
40152028217,401520282,Kentucky,SEC,Florida,SEC,17,False,3,25,75,"{'minutes': 2, 'seconds': 41}",3,31,69,"{'minutes': 1, 'seconds': 10}","{'minutes': 1, 'seconds': 31}",3,6,PUNT,True,30,14,30,14,2023
40152028218,401520282,Florida,SEC,Kentucky,SEC,18,False,3,87,87,"{'minutes': 1, 'seconds': 10}",4,56,56,"{'minutes': 11, 'seconds': 24}","{'minutes': 4, 'seconds': 46}",9,34,DOWNS,False,14,30,14,30,2023
40152028219,401520282,Kentucky,SEC,Florida,SEC,19,True,4,53,47,"{'minutes': 11, 'seconds': 24}",4,68,32,"{'minutes': 7, 'seconds': 44}","{'minutes': 3, 'seconds': 40}",6,15,FG,True,30,14,33,14,2023
40152028220,401520282,Florida,SEC,Kentucky,SEC,20,False,4,75,75,"{'minutes': 7, 'seconds': 44}",4,42,42,"{'minutes': 4, 'seconds': 3}","{'minutes': 3, 'seconds': 41}",8,31,DOWNS,False,14,33,14,33,2023
40152028221,401520282,Kentucky,SEC,Florida,SEC,21,False,4,44,56,"{'minutes': 4, 'seconds': 3}",4,95,5,"{'minutes': 0, 'seconds': 0}","{'minutes': 4, 'seconds': 3}",6,51,END OF GAME,True,33,14,33,14,2023
4015202991,401520299,Vanderbilt,SEC,Florida,SEC,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,50,50,"{'minutes': 12, 'seconds': 32}","{'minutes': 2, 'seconds': 28}",5,25,PUNT,False,0,0,0,0,2023
4015202992,401520299,Florida,SEC,Vanderbilt,SEC,2,True,1,7,93,"{'minutes': 12, 'seconds': 32}",1,100,0,"{'minutes': 9, 'seconds': 5}","{'minutes': 3, 'seconds': 27}",9,93,TD,True,0,0,7,0,2023
4015202993,401520299,Vanderbilt,SEC,Florida,SEC,3,False,1,92,92,"{'minutes': 9, 'seconds': 5}",1,88,88,"{'minutes': 7, 'seconds': 14}","{'minutes': 1, 'seconds': 51}",3,4,PUNT,False,0,7,0,7,2023
4015202994,401520299,Florida,SEC,Vanderbilt,SEC,4,False,1,57,43,"{'minutes': 7, 'seconds': 14}",1,57,43,"{'minutes': 6, 'seconds': 54}","{'minutes': 0, 'seconds': 20}",1,0,INT,True,7,0,7,0,2023
4015202995,401520299,Vanderbilt,SEC,Florida,SEC,5,True,1,89,89,"{'minutes': 6, 'seconds': 54}",1,0,0,"{'minutes': 6, 'seconds': 15}","{'minutes': 0, 'seconds': 39}",2,89,TD,False,0,7,7,7,2023
4015202996,401520299,Florida,SEC,Vanderbilt,SEC,6,False,1,23,77,"{'minutes': 6, 'seconds': 7}",1,47,53,"{'minutes': 2, 'seconds': 44}","{'minutes': 3, 'seconds': 23}",5,24,PUNT,True,7,7,7,7,2023
4015202997,401520299,Vanderbilt,SEC,Florida,SEC,7,False,1,80,80,"{'minutes': 2, 'seconds': 44}",2,39,39,"{'minutes': 14, 'seconds': 44}","{'minutes': 3, 'seconds': 0}",9,41,DOWNS,False,7,7,7,7,2023
4015202998,401520299,Florida,SEC,Vanderbilt,SEC,8,True,2,39,61,"{'minutes': 14, 'seconds': 44}",2,100,0,"{'minutes': 10, 'seconds': 51}","{'minutes': 3, 'seconds': 53}",7,61,TD,True,7,7,14,7,2023
4015202999,401520299,Vanderbilt,SEC,Florida,SEC,9,False,2,75,75,"{'minutes': 10, 'seconds': 51}",2,4,4,"{'minutes': 8, 'seconds': 34}","{'minutes': 2, 'seconds': 17}",7,71,DOWNS,False,7,14,7,14,2023
40152029910,401520299,Florida,SEC,Vanderbilt,SEC,10,False,2,4,96,"{'minutes': 8, 'seconds': 34}",2,31,69,"{'minutes': 4, 'seconds': 35}","{'minutes': 3, 'seconds': 59}",7,27,PUNT,True,14,7,14,7,2023
40152029911,401520299,Vanderbilt,SEC,Florida,SEC,11,False,2,94,94,"{'minutes': 4, 'seconds': 35}",2,86,86,"{'minutes': 2, 'seconds': 42}","{'minutes': 1, 'seconds': 53}",3,8,PUNT,False,7,14,7,14,2023
40152029912,401520299,Florida,SEC,Vanderbilt,SEC,12,True,2,29,71,"{'minutes': 2, 'seconds': 42}",2,100,0,"{'minutes': 0, 'seconds': 41}","{'minutes': 2, 'seconds': 1}",8,71,TD,True,14,7,21,7,2023
40152029913,401520299,Vanderbilt,SEC,Florida,SEC,13,False,2,75,75,"{'minutes': 0, 'seconds': 41}",2,53,53,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 41}",5,22,END OF HALF,False,7,21,7,21,2023
40152029914,401520299,Florida,SEC,Vanderbilt,SEC,14,False,3,25,75,"{'minutes': 15, 'seconds': 0}",3,27,73,"{'minutes': 12, 'seconds': 25}","{'minutes': 2, 'seconds': 35}",3,2,PUNT,True,21,7,21,7,2023
40152029915,401520299,Vanderbilt,SEC,Florida,SEC,15,False,3,69,69,"{'minutes': 12, 'seconds': 25}",3,53,53,"{'minutes': 9, 'seconds': 41}","{'minutes': 2, 'seconds': 44}",4,16,PUNT,False,7,21,7,21,2023
40152029916,401520299,Florida,SEC,Vanderbilt,SEC,16,True,3,9,91,"{'minutes': 9, 'seconds': 41}",3,100,0,"{'minutes': 3, 'seconds': 16}","{'minutes': 6, 'seconds': 25}",14,91,TD,True,21,7,28,7,2023
40152029917,401520299,Vanderbilt,SEC,Florida,SEC,17,True,3,75,75,"{'minutes': 3, 'seconds': 16}",3,0,0,"{'minutes': 0, 'seconds': 44}","{'minutes': 2, 'seconds': 32}",6,75,TD,False,7,28,14,28,2023
40152029918,401520299,Florida,SEC,Vanderbilt,SEC,18,True,3,24,76,"{'minutes': 0, 'seconds': 36}",4,78,22,"{'minutes': 12, 'seconds': 12}","{'minutes': 3, 'seconds': 24}",7,54,FG,True,28,14,31,14,2023
40152029919,401520299,Vanderbilt,SEC,Florida,SEC,19,False,4,75,75,"{'minutes': 12, 'seconds': 12}",4,64,64,"{'minutes': 9, 'seconds': 26}","{'minutes': 2, 'seconds': 46}",6,11,DOWNS,False,14,31,14,31,2023
40152029920,401520299,Florida,SEC,Vanderbilt,SEC,20,True,4,64,36,"{'minutes': 9, 'seconds': 26}",4,100,0,"{'minutes': 7, 'seconds': 19}","{'minutes': 2, 'seconds': 7}",4,36,TD,True,31,14,38,14,2023
40152029921,401520299,Vanderbilt,SEC,Florida,SEC,21,False,4,75,75,"{'minutes': 7, 'seconds': 19}",4,70,70,"{'minutes': 5, 'seconds': 8}","{'minutes': 2, 'seconds': 11}",3,5,PUNT,False,14,38,14,38,2023
40152029922,401520299,Florida,SEC,Vanderbilt,SEC,22,False,4,34,66,"{'minutes': 5, 'seconds': 8}",4,72,28,"{'minutes': 0, 'seconds': 0}","{'minutes': 5, 'seconds': 8}",7,38,END OF GAME,True,38,14,38,14,2023
4015203251,401520325,Florida,SEC,South Carolina,SEC,1,True,1,66,66,"{'minutes': 14, 'seconds': 54}",1,0,0,"{'minutes': 10, 'seconds': 47}","{'minutes': 4, 'seconds': 7}",9,66,TD,False,0,0,7,0,2023
4015203252,401520325,South Carolina,SEC,Florida,SEC,2,True,1,25,75,"{'minutes': 10, 'seconds': 47}",1,100,0,"{'minutes': 7, 'seconds': 49}","{'minutes': 2, 'seconds': 58}",7,75,TD,True,0,7,7,7,2023
4015203253,401520325,Florida,SEC,South Carolina,SEC,3,True,1,75,75,"{'minutes': 7, 'seconds': 49}",1,30,30,"{'minutes': 4, 'seconds': 8}","{'minutes': 3, 'seconds': 41}",8,45,FG,False,7,7,10,7,2023
4015203254,401520325,South Carolina,SEC,Florida,SEC,4,True,1,25,75,"{'minutes': 4, 'seconds': 8}",1,100,0,"{'minutes': 2, 'seconds': 2}","{'minutes': 2, 'seconds': 6}",5,75,TD,True,7,10,14,10,2023
4015203255,401520325,Florida,SEC,South Carolina,SEC,5,True,1,75,75,"{'minutes': 2, 'seconds': 2}",2,26,26,"{'minutes': 13, 'seconds': 39}","{'minutes': 3, 'seconds': 23}",10,49,FG,False,10,14,13,14,2023
4015203256,401520325,South Carolina,SEC,Florida,SEC,6,False,2,23,77,"{'minutes': 13, 'seconds': 35}",2,25,75,"{'minutes': 10, 'seconds': 36}","{'minutes': 2, 'seconds': 59}",5,2,PUNT,True,14,13,14,13,2023
4015203257,401520325,Florida,SEC,South Carolina,SEC,7,True,2,82,82,"{'minutes': 10, 'seconds': 36}",2,0,0,"{'minutes': 8, 'seconds': 13}","{'minutes': 2, 'seconds': 23}",5,82,TD,False,13,14,21,14,2023
4015203258,401520325,South Carolina,SEC,Florida,SEC,8,True,2,25,75,"{'minutes': 8, 'seconds': 13}",2,100,0,"{'minutes': 4, 'seconds': 57}","{'minutes': 3, 'seconds': 16}",6,75,TD,True,14,21,21,21,2023
4015203259,401520325,Florida,SEC,South Carolina,SEC,9,False,2,75,75,"{'minutes': 4, 'seconds': 57}",2,54,54,"{'minutes': 2, 'seconds': 31}","{'minutes': 2, 'seconds': 26}",6,21,PUNT,False,21,21,21,21,2023
40152032510,401520325,South Carolina,SEC,Florida,SEC,10,False,2,22,78,"{'minutes': 2, 'seconds': 31}",2,28,72,"{'minutes': 1, 'seconds': 24}","{'minutes': 1, 'seconds': 7}",5,6,PUNT,True,21,21,21,21,2023
40152032511,401520325,Florida,SEC,South Carolina,SEC,11,True,2,55,55,"{'minutes': 1, 'seconds': 24}",2,10,10,"{'minutes': 0, 'seconds': 3}","{'minutes': 1, 'seconds': 21}",5,45,FG,False,21,21,24,21,2023
40152032512,401520325,South Carolina,SEC,Florida,SEC,12,False,2,29,71,"{'minutes': 0, 'seconds': 2}",2,27,73,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 2}",1,-2,END OF HALF,True,21,24,21,24,2023
40152032513,401520325,South Carolina,SEC,Florida,SEC,13,True,3,25,75,"{'minutes': 15, 'seconds': 0}",3,91,9,"{'minutes': 10, 'seconds': 26}","{'minutes': 4, 'seconds': 34}",10,66,FG,True,21,24,24,24,2023
40152032514,401520325,Florida,SEC,South Carolina,SEC,14,True,3,75,75,"{'minutes': 10, 'seconds': 26}",3,36,36,"{'minutes': 7, 'seconds': 24}","{'minutes': 3, 'seconds': 2}",6,39,FG,False,24,24,27,24,2023
40152032515,401520325,South Carolina,SEC,Florida,SEC,15,False,3,25,75,"{'minutes': 7, 'seconds': 24}",3,29,71,"{'minutes': 5, 'seconds': 46}","{'minutes': 1, 'seconds': 38}",3,4,PUNT,True,24,27,24,27,2023
40152032516,401520325,Florida,SEC,South Carolina,SEC,16,False,3,78,78,"{'minutes': 5, 'seconds': 46}",3,70,70,"{'minutes': 3, 'seconds': 37}","{'minutes': 2, 'seconds': 9}",4,8,PUNT,False,27,24,27,24,2023
40152032517,401520325,South Carolina,SEC,Florida,SEC,17,True,3,28,72,"{'minutes': 3, 'seconds': 37}",4,100,0,"{'minutes': 14, 'seconds': 55}","{'minutes': 3, 'seconds': 42}",10,72,TD,True,24,27,31,27,2023
40152032518,401520325,Florida,SEC,South Carolina,SEC,18,False,4,75,75,"{'minutes': 14, 'seconds': 55}",4,30,30,"{'minutes': 11, 'seconds': 32}","{'minutes': 3, 'seconds': 23}",6,45,MISSED FG,False,27,31,27,31,2023
40152032519,401520325,South Carolina,SEC,Florida,SEC,19,True,4,31,69,"{'minutes': 11, 'seconds': 32}",4,100,0,"{'minutes': 9, 'seconds': 11}","{'minutes': 2, 'seconds': 21}",5,69,TD,True,31,27,37,27,2023
40152032520,401520325,Florida,SEC,South Carolina,SEC,20,True,4,75,75,"{'minutes': 9, 'seconds': 11}",4,0,0,"{'minutes': 4, 'seconds': 40}","{'minutes': 4, 'seconds': 31}",14,75,TD,False,27,37,34,37,2023
40152032521,401520325,South Carolina,SEC,Florida,SEC,21,False,4,27,73,"{'minutes': 4, 'seconds': 36}",4,47,53,"{'minutes': 2, 'seconds': 43}","{'minutes': 1, 'seconds': 53}",4,20,PUNT,True,37,34,37,34,2023
40152032522,401520325,Florida,SEC,South Carolina,SEC,22,True,4,75,75,"{'minutes': 2, 'seconds': 43}",4,0,0,"{'minutes': 0, 'seconds': 47}","{'minutes': 1, 'seconds': 56}",9,75,TD,False,34,37,41,37,2023
40152032523,401520325,South Carolina,SEC,Florida,SEC,23,False,4,25,75,"{'minutes': 0, 'seconds': 47}",4,36,64,"{'minutes': 0, 'seconds': 20}","{'minutes': 0, 'seconds': 27}",3,11,INT,True,37,41,37,41,2023
40152032524,401520325,Florida,SEC,South Carolina,SEC,24,True,4,69,69,"{'minutes': 0, 'seconds': 20}",4,100,100,"{'minutes': 0, 'seconds': 4}","{'minutes': 0, 'seconds': 16}",4,-31,SF,False,41,37,41,39,2023
4015203521,401520352,Florida,SEC,Georgia,SEC,1,True,1,34,66,"{'minutes': 15, 'seconds': 0}",1,100,0,"{'minutes': 11, 'seconds': 19}","{'minutes': 3, 'seconds': 41}",7,66,TD,True,0,0,7,0,2023
4015203522,401520352,Georgia,SEC,Florida,SEC,2,True,1,75,75,"{'minutes': 11, 'seconds': 19}",1,4,4,"{'minutes': 6, 'seconds': 16}","{'minutes': 5, 'seconds': 3}",11,71,FG,False,0,7,3,7,2023
4015203523,401520352,Florida,SEC,Georgia,SEC,3,False,1,25,75,"{'minutes': 6, 'seconds': 16}",1,38,62,"{'minutes': 2, 'seconds': 37}","{'minutes': 3, 'seconds': 39}",6,13,PUNT,True,7,3,7,3,2023
4015203524,401520352,Georgia,SEC,Florida,SEC,4,True,1,66,66,"{'minutes': 2, 'seconds': 37}",1,0,0,"{'minutes': 1, 'seconds': 23}","{'minutes': 1, 'seconds': 14}",5,66,TD,False,3,7,10,7,2023
4015203525,401520352,Florida,SEC,Georgia,SEC,5,False,1,25,75,"{'minutes': 1, 'seconds': 23}",2,34,66,"{'minutes': 14, 'seconds': 55}","{'minutes': 1, 'seconds': 28}",4,6,DOWNS,True,7,10,7,10,2023
4015203526,401520352,Georgia,SEC,Florida,SEC,6,True,2,31,31,"{'minutes': 14, 'seconds': 55}",2,0,0,"{'minutes': 13, 'seconds': 25}","{'minutes': 1, 'seconds': 30}",3,31,TD,False,10,7,17,7,2023
4015203527,401520352,Florida,SEC,Georgia,SEC,7,False,2,8,92,"{'minutes': 13, 'seconds': 25}",2,16,84,"{'minutes': 12, 'seconds': 40}","{'minutes': 0, 'seconds': 45}",2,-14,FUMBLE,True,7,17,7,17,2023
4015203528,401520352,Georgia,SEC,Florida,SEC,8,True,2,11,11,"{'minutes': 12, 'seconds': 40}",2,0,0,"{'minutes': 10, 'seconds': 34}","{'minutes': 2, 'seconds': 6}",4,11,TD,False,17,7,24,7,2023
4015203529,401520352,Florida,SEC,Georgia,SEC,9,True,2,25,75,"{'minutes': 10, 'seconds': 34}",2,19,81,"{'minutes': 9, 'seconds': 26}","{'minutes': 1, 'seconds': 8}",3,-6,SF,True,7,24,7,26,2023
40152035210,401520352,Georgia,SEC,Florida,SEC,10,False,2,74,74,"{'minutes': 9, 'seconds': 26}",2,58,58,"{'minutes': 7, 'seconds': 10}","{'minutes': 2, 'seconds': 16}",4,16,PUNT,False,26,7,26,7,2023
40152035211,401520352,Florida,SEC,Georgia,SEC,11,False,2,18,82,"{'minutes': 7, 'seconds': 10}",2,20,80,"{'minutes': 5, 'seconds': 48}","{'minutes': 1, 'seconds': 22}",3,2,PUNT,True,7,26,7,26,2023
40152035212,401520352,Georgia,SEC,Florida,SEC,12,False,2,80,80,"{'minutes': 5, 'seconds': 48}",2,40,40,"{'minutes': 1, 'seconds': 50}","{'minutes': 3, 'seconds': 58}",8,40,PUNT,False,26,7,26,7,2023
40152035213,401520352,Florida,SEC,Georgia,SEC,13,False,2,9,91,"{'minutes': 1, 'seconds': 50}",2,50,50,"{'minutes': 0, 'seconds': 50}","{'minutes': 1, 'seconds': 0}",5,41,PUNT,True,7,26,7,26,2023
40152035214,401520352,Georgia,SEC,Florida,SEC,14,False,2,99,99,"{'minutes': 0, 'seconds': 50}",2,98,98,"{'minutes': 0, 'seconds': 1}","{'minutes': 0, 'seconds': 49}",2,1,END OF HALF,False,26,7,26,7,2023
40152035215,401520352,Georgia,SEC,Florida,SEC,15,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,42,42,"{'minutes': 11, 'seconds': 22}","{'minutes': 3, 'seconds': 38}",8,33,PUNT,False,26,7,26,7,2023
40152035216,401520352,Florida,SEC,Georgia,SEC,16,False,3,6,94,"{'minutes': 11, 'seconds': 22}",3,19,81,"{'minutes': 9, 'seconds': 15}","{'minutes': 2, 'seconds': 7}",4,13,PUNT,True,7,26,7,26,2023
40152035217,401520352,Georgia,SEC,Florida,SEC,17,True,3,72,72,"{'minutes': 9, 'seconds': 15}",3,14,14,"{'minutes': 7, 'seconds': 5}","{'minutes': 2, 'seconds': 10}",5,58,FG,False,26,7,29,7,2023
40152035218,401520352,Florida,SEC,Georgia,SEC,18,False,3,25,75,"{'minutes': 7, 'seconds': 5}",3,75,25,"{'minutes': 3, 'seconds': 10}","{'minutes': 3, 'seconds': 55}",7,51,DOWNS,True,7,29,7,29,2023
40152035219,401520352,Georgia,SEC,Florida,SEC,19,True,3,76,76,"{'minutes': 3, 'seconds': 10}",3,0,0,"{'minutes': 0, 'seconds': 18}","{'minutes': 2, 'seconds': 52}",6,76,TD,False,29,7,36,7,2023
40152035220,401520352,Florida,SEC,Georgia,SEC,20,True,3,25,75,"{'minutes': 0, 'seconds': 18}",4,100,0,"{'minutes': 12, 'seconds': 29}","{'minutes': 2, 'seconds': 49}",6,75,TD,True,7,36,13,36,2023
40152035221,401520352,Georgia,SEC,Florida,SEC,21,True,4,75,75,"{'minutes': 12, 'seconds': 29}",4,0,0,"{'minutes': 5, 'seconds': 57}","{'minutes': 6, 'seconds': 32}",10,75,TD,False,36,13,43,13,2023
40152035222,401520352,Florida,SEC,Georgia,SEC,22,True,4,3,97,"{'minutes': 5, 'seconds': 57}",4,100,0,"{'minutes': 1, 'seconds': 20}","{'minutes': 4, 'seconds': 37}",12,75,TD,True,13,43,20,43,2023
40152035223,401520352,Georgia,SEC,Florida,SEC,23,False,4,75,75,"{'minutes': 1, 'seconds': 20}",4,77,77,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 20}",2,-2,END OF GAME,False,43,20,43,20,2023
4015203631,401520363,Arkansas,SEC,Florida,SEC,1,True,1,75,75,"{'minutes': 15, 'seconds': 0}",1,0,0,"{'minutes': 12, 'seconds': 6}","{'minutes': 2, 'seconds': 54}",7,75,TD,False,0,0,7,0,2023
4015203632,401520363,Florida,SEC,Arkansas,SEC,2,True,1,25,75,"{'minutes': 12, 'seconds': 6}",1,33,67,"{'minutes': 11, 'seconds': 54}","{'minutes': 0, 'seconds': 12}",1,8,FUMBLE RETURN TD,True,0,7,0,14,2023
4015203633,401520363,Florida,SEC,Arkansas,SEC,3,False,1,34,66,"{'minutes': 11, 'seconds': 48}",1,35,65,"{'minutes': 10, 'seconds': 20}","{'minutes': 1, 'seconds': 28}",3,1,PUNT,True,0,14,0,14,2023
4015203634,401520363,Arkansas,SEC,Florida,SEC,4,False,1,93,93,"{'minutes': 10, 'seconds': 20}",1,94,94,"{'minutes': 8, 'seconds': 22}","{'minutes': 1, 'seconds': 58}",3,-1,PUNT,False,14,0,14,0,2023
4015203635,401520363,Florida,SEC,Arkansas,SEC,5,True,1,67,33,"{'minutes': 8, 'seconds': 22}",1,100,0,"{'minutes': 5, 'seconds': 33}","{'minutes': 2, 'seconds': 49}",6,33,TD,True,0,14,7,14,2023
4015203636,401520363,Arkansas,SEC,Florida,SEC,6,False,1,70,70,"{'minutes': 5, 'seconds': 28}",1,68,68,"{'minutes': 4, 'seconds': 17}","{'minutes': 1, 'seconds': 11}",3,2,PUNT,False,14,7,14,7,2023
4015203637,401520363,Florida,SEC,Arkansas,SEC,7,True,1,58,42,"{'minutes': 4, 'seconds': 17}",1,100,0,"{'minutes': 2, 'seconds': 4}","{'minutes': 2, 'seconds': 13}",4,42,TD,True,7,14,14,14,2023
4015203638,401520363,Arkansas,SEC,Florida,SEC,8,False,1,75,75,"{'minutes': 2, 'seconds': 4}",1,50,50,"{'minutes': 0, 'seconds': 53}","{'minutes': 1, 'seconds': 11}",4,25,INT,False,14,14,14,14,2023
4015203639,401520363,Florida,SEC,Arkansas,SEC,9,False,1,9,91,"{'minutes': 0, 'seconds': 53}",2,10,90,"{'minutes': 14, 'seconds': 7}","{'minutes': 1, 'seconds': 46}",3,1,PUNT,True,14,14,14,14,2023
40152036310,401520363,Arkansas,SEC,Florida,SEC,10,False,2,55,55,"{'minutes': 14, 'seconds': 7}",2,53,53,"{'minutes': 10, 'seconds': 55}","{'minutes': 3, 'seconds': 12}",6,2,PUNT,False,14,14,14,14,2023
40152036311,401520363,Florida,SEC,Arkansas,SEC,11,False,2,20,80,"{'minutes': 10, 'seconds': 55}",2,30,70,"{'minutes': 7, 'seconds': 34}","{'minutes': 3, 'seconds': 21}",5,10,PUNT,True,14,14,14,14,2023
40152036312,401520363,Arkansas,SEC,Florida,SEC,12,True,2,82,82,"{'minutes': 7, 'seconds': 34}",2,18,18,"{'minutes': 4, 'seconds': 39}","{'minutes': 2, 'seconds': 55}",8,64,FG,False,14,14,17,14,2023
40152036313,401520363,Florida,SEC,Arkansas,SEC,13,True,2,25,75,"{'minutes': 4, 'seconds': 39}",2,71,29,"{'minutes': 0, 'seconds': 29}","{'minutes': 4, 'seconds': 10}",12,46,FG,True,14,17,17,17,2023
40152036314,401520363,Arkansas,SEC,Florida,SEC,14,False,2,75,75,"{'minutes': 0, 'seconds': 29}",2,77,77,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 29}",1,-2,END OF HALF,False,17,17,17,17,2023
40152036315,401520363,Florida,SEC,Arkansas,SEC,15,False,3,30,70,"{'minutes': 14, 'seconds': 54}",3,41,59,"{'minutes': 12, 'seconds': 49}","{'minutes': 2, 'seconds': 5}",6,11,PUNT,True,17,17,17,17,2023
