season,team,conference,statName,statValue
2024,Oklahoma,SEC,interceptions,6
2024,Oklahoma,SEC,interceptionsOpponent,9
2024,Oklahoma,SEC,interceptionTDs,2
2024,Oklahoma,SEC,interceptionTDsOpponent,2
2024,Oklahoma,SEC,interceptionYards,184
2024,Oklahoma,SEC,interceptionYardsOpponent,118
2024,Oklahoma,SEC,kickReturns,13
2024,Oklahoma,SEC,kickReturnsOpponent,16
2024,Oklahoma,SEC,kickReturnTDs,0
2024,Oklahoma,SEC,kickReturnTDsOpponent,1
2024,Oklahoma,SEC,kickReturnYards,246
2024,Oklahoma,SEC,kickReturnYardsOpponent,391
2024,Oklahoma,SEC,netPassingYards,2286
2024,Oklahoma,SEC,netPassingYardsOpponent,2641
2024,Oklahoma,SEC,passAttempts,373
2024,Oklahoma,SEC,passAttemptsOpponent,359
2024,Oklahoma,SEC,passCompletions,235
2024,Oklahoma,SEC,passCompletionsOpponent,217
2024,Oklahoma,SEC,passesIntercepted,9
2024,Oklahoma,SEC,passesInterceptedOpponent,6
2024,Oklahoma,SEC,passingTDs,16
2024,Oklahoma,SEC,passingTDsOpponent,17
2024,Oklahoma,SEC,penalties,69
2024,Oklahoma,SEC,penaltiesOpponent,81
2024,Oklahoma,SEC,penaltyYards,591
2024,Oklahoma,SEC,penaltyYardsOpponent,688
2024,Oklahoma,SEC,possessionTime,22598
2024,Oklahoma,SEC,possessionTimeOpponent,24202
2024,Oklahoma,SEC,puntReturns,28
2024,Oklahoma,SEC,puntReturnsOpponent,22
2024,Oklahoma,SEC,puntReturnTDs,0
2024,Oklahoma,SEC,puntReturnTDsOpponent,0
2024,Oklahoma,SEC,puntReturnYards,223
2024,Oklahoma,SEC,puntReturnYardsOpponent,106
2024,Oklahoma,SEC,rushingAttempts,518
2024,Oklahoma,SEC,rushingAttemptsOpponent,473
2024,Oklahoma,SEC,rushingTDs,17
2024,Oklahoma,SEC,rushingTDsOpponent,11
2024,Oklahoma,SEC,rushingYards,2025
2024,Oklahoma,SEC,rushingYardsOpponent,1500
2024,Oklahoma,SEC,sacks,35
2024,Oklahoma,SEC,sacksOpponent,50
2024,Oklahoma,SEC,tacklesForLoss,96
2024,Oklahoma,SEC,tacklesForLossOpponent,100
2024,Oklahoma,SEC,thirdDownConversions,73
2024,Oklahoma,SEC,thirdDownConversionsOpponent,71
2024,Oklahoma,SEC,thirdDowns,195
2024,Oklahoma,SEC,thirdDownsOpponent,196
2024,Oklahoma,SEC,totalYards,4311
2024,Oklahoma,SEC,totalYardsOpponent,4141
2024,Oklahoma,SEC,turnovers,21
2024,Oklahoma,SEC,turnoversOpponent,21
2024,Ole Miss,SEC,firstDowns,322
2024,Ole Miss,SEC,firstDownsOpponent,242
2024,Ole Miss,SEC,fourthDownConversions,17
2024,Ole Miss,SEC,fourthDownConversionsOpponent,19
2024,Ole Miss,SEC,fourthDowns,29
2024,Ole Miss,SEC,fourthDownsOpponent,37
2024,Ole Miss,SEC,fumblesLost,6
2024,Ole Miss,SEC,fumblesLostOpponent,11
2024,Ole Miss,SEC,fumblesRecovered,10
2024,Ole Miss,SEC,fumblesRecoveredOpponent,6
2024,Ole Miss,SEC,games,13
2024,Ole Miss,SEC,interceptions,7
2024,Ole Miss,SEC,interceptionsOpponent,12
2024,Ole Miss,SEC,interceptionTDs,1
2024,Ole Miss,SEC,interceptionTDsOpponent,0
2024,Ole Miss,SEC,interceptionYards,85
2024,Ole Miss,SEC,interceptionYardsOpponent,69
2024,Ole Miss,SEC,kickReturns,7
2024,Ole Miss,SEC,kickReturnsOpponent,12
2024,Ole Miss,SEC,kickReturnTDs,0
2024,Ole Miss,SEC,kickReturnTDsOpponent,1
2024,Ole Miss,SEC,kickReturnYards,141
2024,Ole Miss,SEC,kickReturnYardsOpponent,253
2024,Ole Miss,SEC,netPassingYards,4561
2024,Ole Miss,SEC,netPassingYardsOpponent,3000
2024,Ole Miss,SEC,passAttempts,434
2024,Ole Miss,SEC,passAttemptsOpponent,446
2024,Ole Miss,SEC,passCompletions,295
2024,Ole Miss,SEC,passCompletionsOpponent,267
2024,Ole Miss,SEC,passesIntercepted,12
2024,Ole Miss,SEC,passesInterceptedOpponent,7
2024,Ole Miss,SEC,passingTDs,31
2024,Ole Miss,SEC,passingTDsOpponent,13
2024,Ole Miss,SEC,penalties,94
2024,Ole Miss,SEC,penaltiesOpponent,80
2024,Ole Miss,SEC,penaltyYards,936
2024,Ole Miss,SEC,penaltyYardsOpponent,699
2024,Ole Miss,SEC,possessionTime,22140
2024,Ole Miss,SEC,possessionTimeOpponent,24660
2024,Ole Miss,SEC,puntReturns,21
2024,Ole Miss,SEC,puntReturnsOpponent,11
2024,Ole Miss,SEC,puntReturnTDs,0
2024,Ole Miss,SEC,puntReturnTDsOpponent,0
2024,Ole Miss,SEC,puntReturnYards,126
2024,Ole Miss,SEC,puntReturnYardsOpponent,61
2024,Ole Miss,SEC,rushingAttempts,499
2024,Ole Miss,SEC,rushingAttemptsOpponent,455
2024,Ole Miss,SEC,rushingTDs,29
2024,Ole Miss,SEC,rushingTDsOpponent,7
2024,Ole Miss,SEC,rushingYards,2286
2024,Ole Miss,SEC,rushingYardsOpponent,1047
2024,Ole Miss,SEC,sacks,53
2024,Ole Miss,SEC,sacksOpponent,29
2024,Ole Miss,SEC,tacklesForLoss,120
2024,Ole Miss,SEC,tacklesForLossOpponent,78
2024,Ole Miss,SEC,thirdDownConversions,71
2024,Ole Miss,SEC,thirdDownConversionsOpponent,65
2024,Ole Miss,SEC,thirdDowns,169
2024,Ole Miss,SEC,thirdDownsOpponent,204
2024,Ole Miss,SEC,totalYards,6847
2024,Ole Miss,SEC,totalYardsOpponent,4047
2024,Ole Miss,SEC,turnovers,13
2024,Ole Miss,SEC,turnoversOpponent,23
2024,South Carolina,SEC,firstDowns,280
2024,South Carolina,SEC,firstDownsOpponent,235
2024,South Carolina,SEC,fourthDownConversions,12
2024,South Carolina,SEC,fourthDownConversionsOpponent,7
2024,South Carolina,SEC,fourthDowns,25
2024,South Carolina,SEC,fourthDownsOpponent,23
2024,South Carolina,SEC,fumblesLost,14
2024,South Carolina,SEC,fumblesLostOpponent,10
2024,South Carolina,SEC,fumblesRecovered,10
2024,South Carolina,SEC,fumblesRecoveredOpponent,14
2024,South Carolina,SEC,games,13
2024,South Carolina,SEC,interceptions,7
2024,South Carolina,SEC,interceptionsOpponent,14
2024,South Carolina,SEC,interceptionTDs,2
2024,South Carolina,SEC,interceptionTDsOpponent,0
2024,South Carolina,SEC,interceptionYards,173
2024,South Carolina,SEC,interceptionYardsOpponent,73
2024,South Carolina,SEC,kickReturns,17
2024,South Carolina,SEC,kickReturnsOpponent,25
2024,South Carolina,SEC,kickReturnTDs,0
2024,South Carolina,SEC,kickReturnTDsOpponent,0
2024,South Carolina,SEC,kickReturnYards,308
2024,South Carolina,SEC,kickReturnYardsOpponent,400
2024,South Carolina,SEC,netPassingYards,2897
2024,South Carolina,SEC,netPassingYardsOpponent,2657
2024,South Carolina,SEC,passAttempts,342
2024,South Carolina,SEC,passAttemptsOpponent,396
2024,South Carolina,SEC,passCompletions,225
2024,South Carolina,SEC,passCompletionsOpponent,229
2024,South Carolina,SEC,passesIntercepted,14
2024,South Carolina,SEC,passesInterceptedOpponent,7
2024,South Carolina,SEC,passingTDs,21
2024,South Carolina,SEC,passingTDsOpponent,10
2024,South Carolina,SEC,penalties,87
2024,South Carolina,SEC,penaltiesOpponent,77
2024,South Carolina,SEC,penaltyYards,754
2024,South Carolina,SEC,penaltyYardsOpponent,644
2024,South Carolina,SEC,possessionTime,24296
2024,South Carolina,SEC,possessionTimeOpponent,22504
2024,South Carolina,SEC,puntReturns,19
2024,South Carolina,SEC,puntReturnsOpponent,18
2024,South Carolina,SEC,puntReturnTDs,0
2024,South Carolina,SEC,puntReturnTDsOpponent,0
2024,South Carolina,SEC,puntReturnYards,125
2024,South Carolina,SEC,puntReturnYardsOpponent,72
2024,South Carolina,SEC,rushingAttempts,547
2024,South Carolina,SEC,rushingAttemptsOpponent,451
2024,South Carolina,SEC,rushingTDs,26
2024,South Carolina,SEC,rushingTDsOpponent,18
2024,South Carolina,SEC,rushingYards,2407
2024,South Carolina,SEC,rushingYardsOpponent,1465
2024,South Carolina,SEC,sacks,41
2024,South Carolina,SEC,sacksOpponent,40
2024,South Carolina,SEC,tacklesForLoss,87
2024,South Carolina,SEC,tacklesForLossOpponent,95
2024,South Carolina,SEC,thirdDownConversions,77
2024,South Carolina,SEC,thirdDownConversionsOpponent,63
2024,South Carolina,SEC,thirdDowns,179
2024,South Carolina,SEC,thirdDownsOpponent,178
2024,South Carolina,SEC,totalYards,5304
2024,South Carolina,SEC,totalYardsOpponent,4122
2024,South Carolina,SEC,turnovers,21
2024,South Carolina,SEC,turnoversOpponent,24
2024,Tennessee,SEC,firstDowns,303
2024,Tennessee,SEC,firstDownsOpponent,225
2024,Tennessee,SEC,fourthDownConversions,11
2024,Tennessee,SEC,fourthDownConversionsOpponent,7
2024,Tennessee,SEC,fourthDowns,18
2024,Tennessee,SEC,fourthDownsOpponent,22
2024,Tennessee,SEC,fumblesLost,8
2024,Tennessee,SEC,fumblesLostOpponent,9
2024,Tennessee,SEC,fumblesRecovered,9
2024,Tennessee,SEC,fumblesRecoveredOpponent,8
2024,Tennessee,SEC,games,13
2024,Tennessee,SEC,interceptions,7
2024,Tennessee,SEC,interceptionsOpponent,12
2024,Tennessee,SEC,interceptionTDs,1
2024,Tennessee,SEC,interceptionTDsOpponent,1
2024,Tennessee,SEC,interceptionYards,247
2024,Tennessee,SEC,interceptionYardsOpponent,256
2024,Tennessee,SEC,kickReturns,14
2024,Tennessee,SEC,kickReturnsOpponent,10
2024,Tennessee,SEC,kickReturnTDs,0
2024,Tennessee,SEC,kickReturnTDsOpponent,1
2024,Tennessee,SEC,kickReturnYards,290
2024,Tennessee,SEC,kickReturnYardsOpponent,229
2024,Tennessee,SEC,netPassingYards,2875
2024,Tennessee,SEC,netPassingYardsOpponent,2461
2024,Tennessee,SEC,passAttempts,373
2024,Tennessee,SEC,passAttemptsOpponent,381
2024,Tennessee,SEC,passCompletions,236
2024,Tennessee,SEC,passCompletionsOpponent,224
2024,Tennessee,SEC,passesIntercepted,12
2024,Tennessee,SEC,passesInterceptedOpponent,7
2024,Tennessee,SEC,passingTDs,21
2024,Tennessee,SEC,passingTDsOpponent,11
2024,Tennessee,SEC,penalties,105
2024,Tennessee,SEC,penaltiesOpponent,89
2024,Tennessee,SEC,penaltyYards,869
2024,Tennessee,SEC,penaltyYardsOpponent,691
2024,Tennessee,SEC,possessionTime,23086
2024,Tennessee,SEC,possessionTimeOpponent,23718
2024,Tennessee,SEC,puntReturns,28
2024,Tennessee,SEC,puntReturnsOpponent,17
2024,Tennessee,SEC,puntReturnTDs,1
2024,Tennessee,SEC,puntReturnTDsOpponent,0
2024,Tennessee,SEC,puntReturnYards,424
2024,Tennessee,SEC,puntReturnYardsOpponent,115
2024,Tennessee,SEC,rushingAttempts,581
2024,Tennessee,SEC,rushingAttemptsOpponent,453
2024,Tennessee,SEC,rushingTDs,34
2024,Tennessee,SEC,rushingTDsOpponent,13
2024,Tennessee,SEC,rushingYards,2949
2024,Tennessee,SEC,rushingYardsOpponent,1355
2024,Tennessee,SEC,sacks,29
2024,Tennessee,SEC,sacksOpponent,30
2024,Tennessee,SEC,tacklesForLoss,101
2024,Tennessee,SEC,tacklesForLossOpponent,62
2024,Tennessee,SEC,thirdDownConversions,93
2024,Tennessee,SEC,thirdDownConversionsOpponent,53
2024,Tennessee,SEC,thirdDowns,197
2024,Tennessee,SEC,thirdDownsOpponent,176
2024,Tennessee,SEC,totalYards,5824
2024,Tennessee,SEC,totalYardsOpponent,3816
2024,Tennessee,SEC,turnovers,15
2024,Tennessee,SEC,turnoversOpponent,21
2024,Texas,SEC,firstDowns,353
2024,Texas,SEC,firstDownsOpponent,263
2024,Texas,SEC,fourthDownConversions,18
2024,Texas,SEC,fourthDownConversionsOpponent,18
2024,Texas,SEC,fourthDowns,33
2024,Texas,SEC,fourthDownsOpponent,37
2024,Texas,SEC,fumblesLost,12
2024,Texas,SEC,fumblesLostOpponent,9
2024,Texas,SEC,fumblesRecovered,9
2024,Texas,SEC,fumblesRecoveredOpponent,12
2024,Texas,SEC,games,16
2024,Texas,SEC,interceptions,14
2024,Texas,SEC,interceptionsOpponent,22
2024,Texas,SEC,interceptionTDs,1
2024,Texas,SEC,interceptionTDsOpponent,1
2024,Texas,SEC,interceptionYards,182
2024,Texas,SEC,interceptionYardsOpponent,130
2024,Texas,SEC,kickReturns,15
2024,Texas,SEC,kickReturnsOpponent,23
2024,Texas,SEC,kickReturnTDs,0
2024,Texas,SEC,kickReturnTDsOpponent,0
2024,Texas,SEC,kickReturnYards,294
2024,Texas,SEC,kickReturnYardsOpponent,381
2024,Texas,SEC,netPassingYards,4459
2024,Texas,SEC,netPassingYardsOpponent,2781
2024,Texas,SEC,passAttempts,541
2024,Texas,SEC,passAttemptsOpponent,489
2024,Texas,SEC,passCompletions,357
2024,Texas,SEC,passCompletionsOpponent,292
2024,Texas,SEC,passesIntercepted,22
2024,Texas,SEC,passesInterceptedOpponent,14
2024,Texas,SEC,passingTDs,40
2024,Texas,SEC,passingTDsOpponent,9
2024,Texas,SEC,penalties,102
2024,Texas,SEC,penaltiesOpponent,90
2024,Texas,SEC,penaltyYards,829
2024,Texas,SEC,penaltyYardsOpponent,765
2024,Texas,SEC,possessionTime,28667
2024,Texas,SEC,possessionTimeOpponent,28933
2024,Texas,SEC,puntReturns,30
2024,Texas,SEC,puntReturnsOpponent,16
2024,Texas,SEC,puntReturnTDs,1
2024,Texas,SEC,puntReturnTDsOpponent,0
2024,Texas,SEC,puntReturnYards,315
2024,Texas,SEC,puntReturnYardsOpponent,150
2024,Texas,SEC,rushingAttempts,580
2024,Texas,SEC,rushingAttemptsOpponent,538
2024,Texas,SEC,rushingTDs,26
2024,Texas,SEC,rushingTDsOpponent,15
2024,Texas,SEC,rushingYards,2546
2024,Texas,SEC,rushingYardsOpponent,1764
2024,Texas,SEC,sacks,45
2024,Texas,SEC,sacksOpponent,37
2024,Texas,SEC,tacklesForLoss,113
2024,Texas,SEC,tacklesForLossOpponent,113
2024,Texas,SEC,thirdDownConversions,91
2024,Texas,SEC,thirdDownConversionsOpponent,71
2024,Texas,SEC,thirdDowns,216
2024,Texas,SEC,thirdDownsOpponent,226
2024,Texas,SEC,totalYards,7005
2024,Texas,SEC,totalYardsOpponent,4545
2024,Texas,SEC,turnovers,26
2024,Texas,SEC,turnoversOpponent,31
2024,Texas A&M,SEC,firstDowns,279
2024,Texas A&M,SEC,firstDownsOpponent,256
2024,Texas A&M,SEC,fourthDownConversions,8
2024,Texas A&M,SEC,fourthDownConversionsOpponent,15
2024,Texas A&M,SEC,fourthDowns,18
2024,Texas A&M,SEC,fourthDownsOpponent,29
2024,Texas A&M,SEC,fumblesLost,4
2024,Texas A&M,SEC,fumblesLostOpponent,4
2024,Texas A&M,SEC,fumblesRecovered,4
2024,Texas A&M,SEC,fumblesRecoveredOpponent,4
2024,Texas A&M,SEC,games,13
2024,Texas A&M,SEC,interceptions,11
2024,Texas A&M,SEC,interceptionsOpponent,16
2024,Texas A&M,SEC,interceptionTDs,2
2024,Texas A&M,SEC,interceptionTDsOpponent,0
2024,Texas A&M,SEC,interceptionYards,249
2024,Texas A&M,SEC,interceptionYardsOpponent,45
2024,Texas A&M,SEC,kickReturns,16
2024,Texas A&M,SEC,kickReturnsOpponent,23
2024,Texas A&M,SEC,kickReturnTDs,0
2024,Texas A&M,SEC,kickReturnTDsOpponent,0
2024,Texas A&M,SEC,kickReturnYards,308
2024,Texas A&M,SEC,kickReturnYardsOpponent,534
2024,Texas A&M,SEC,netPassingYards,2734
2024,Texas A&M,SEC,netPassingYardsOpponent,3018
2024,Texas A&M,SEC,passAttempts,361
2024,Texas A&M,SEC,passAttemptsOpponent,428
2024,Texas A&M,SEC,passCompletions,216
2024,Texas A&M,SEC,passCompletionsOpponent,228
2024,Texas A&M,SEC,passesIntercepted,16
2024,Texas A&M,SEC,passesInterceptedOpponent,11
2024,Texas A&M,SEC,passingTDs,19
2024,Texas A&M,SEC,passingTDsOpponent,20
2024,Texas A&M,SEC,penalties,98
2024,Texas A&M,SEC,penaltiesOpponent,80
2024,Texas A&M,SEC,penaltyYards,862
2024,Texas A&M,SEC,penaltyYardsOpponent,668
2024,Texas A&M,SEC,possessionTime,24704
2024,Texas A&M,SEC,possessionTimeOpponent,22096
2024,Texas A&M,SEC,puntReturns,14
2024,Texas A&M,SEC,puntReturnsOpponent,4
2024,Texas A&M,SEC,puntReturnTDs,0
2024,Texas A&M,SEC,puntReturnTDsOpponent,0
2024,Texas A&M,SEC,puntReturnYards,86
2024,Texas A&M,SEC,puntReturnYardsOpponent,33
2024,Texas A&M,SEC,rushingAttempts,522
2024,Texas A&M,SEC,rushingAttemptsOpponent,439
2024,Texas A&M,SEC,rushingTDs,27
2024,Texas A&M,SEC,rushingTDsOpponent,14
2024,Texas A&M,SEC,rushingYards,2550
2024,Texas A&M,SEC,rushingYardsOpponent,1760
2024,Texas A&M,SEC,sacks,24
2024,Texas A&M,SEC,sacksOpponent,24
2024,Texas A&M,SEC,tacklesForLoss,92
2024,Texas A&M,SEC,tacklesForLossOpponent,52
2024,Texas A&M,SEC,thirdDownConversions,79
2024,Texas A&M,SEC,thirdDownConversionsOpponent,64
2024,Texas A&M,SEC,thirdDowns,176
2024,Texas A&M,SEC,thirdDownsOpponent,181
2024,Texas A&M,SEC,totalYards,5284
2024,Texas A&M,SEC,totalYardsOpponent,4778
2024,Texas A&M,SEC,turnovers,15
2024,Texas A&M,SEC,turnoversOpponent,20
2024,Vanderbilt,SEC,firstDowns,236
2024,Vanderbilt,SEC,firstDownsOpponent,268
2024,Vanderbilt,SEC,fourthDownConversions,8
2024,Vanderbilt,SEC,fourthDownConversionsOpponent,8
2024,Vanderbilt,SEC,fourthDowns,14
2024,Vanderbilt,SEC,fourthDownsOpponent,16
2024,Vanderbilt,SEC,fumblesLost,3
2024,Vanderbilt,SEC,fumblesLostOpponent,6
2024,Vanderbilt,SEC,fumblesRecovered,6
2024,Vanderbilt,SEC,fumblesRecoveredOpponent,3
2024,Vanderbilt,SEC,games,13
2024,Vanderbilt,SEC,interceptions,4
2024,Vanderbilt,SEC,interceptionsOpponent,10
2024,Vanderbilt,SEC,interceptionTDs,2
2024,Vanderbilt,SEC,interceptionTDsOpponent,0
2024,Vanderbilt,SEC,interceptionYards,126
2024,Vanderbilt,SEC,interceptionYardsOpponent,16
2024,Vanderbilt,SEC,kickReturns,19
2024,Vanderbilt,SEC,kickReturnsOpponent,32
2024,Vanderbilt,SEC,kickReturnTDs,1
2024,Vanderbilt,SEC,kickReturnTDsOpponent,0
2024,Vanderbilt,SEC,kickReturnYards,448
2024,Vanderbilt,SEC,kickReturnYardsOpponent,575
2024,Vanderbilt,SEC,netPassingYards,2322
2024,Vanderbilt,SEC,netPassingYardsOpponent,3064
2024,Vanderbilt,SEC,passAttempts,304
2024,Vanderbilt,SEC,passAttemptsOpponent,389
2024,Vanderbilt,SEC,passCompletions,179
2024,Vanderbilt,SEC,passCompletionsOpponent,265
2024,Vanderbilt,SEC,passesIntercepted,10
2024,Vanderbilt,SEC,passesInterceptedOpponent,4
2024,Vanderbilt,SEC,passingTDs,21
2024,Vanderbilt,SEC,passingTDsOpponent,24
2024,Vanderbilt,SEC,penalties,73
2024,Vanderbilt,SEC,penaltiesOpponent,88
2024,Vanderbilt,SEC,penaltyYards,707
2024,Vanderbilt,SEC,penaltyYardsOpponent,759
2024,Vanderbilt,SEC,possessionTime,24221
2024,Vanderbilt,SEC,possessionTimeOpponent,22579
2024,Vanderbilt,SEC,puntReturns,18
2024,Vanderbilt,SEC,puntReturnsOpponent,16
2024,Vanderbilt,SEC,puntReturnTDs,1
2024,Vanderbilt,SEC,puntReturnTDsOpponent,0
2024,Vanderbilt,SEC,puntReturnYards,265
2024,Vanderbilt,SEC,puntReturnYardsOpponent,178
2024,Vanderbilt,SEC,rushingAttempts,468
2024,Vanderbilt,SEC,rushingAttemptsOpponent,421
2024,Vanderbilt,SEC,rushingTDs,18
2024,Vanderbilt,SEC,rushingTDsOpponent,13
2024,Vanderbilt,SEC,rushingYards,1825
2024,Vanderbilt,SEC,rushingYardsOpponent,1837
2024,Vanderbilt,SEC,sacks,25
2024,Vanderbilt,SEC,sacksOpponent,18
2024,Vanderbilt,SEC,tacklesForLoss,70
2024,Vanderbilt,SEC,tacklesForLossOpponent,59
2024,Vanderbilt,SEC,thirdDownConversions,75
2024,Vanderbilt,SEC,thirdDownConversionsOpponent,77
2024,Vanderbilt,SEC,thirdDowns,169
2024,Vanderbilt,SEC,thirdDownsOpponent,163
2024,Vanderbilt,SEC,totalYards,4147
2024,Vanderbilt,SEC,totalYardsOpponent,4901
2024,Vanderbilt,SEC,turnovers,7
2024,Vanderbilt,SEC,turnoversOpponent,16
